Curs;Estudi;Codi àrea territorial;Àrea territorial;Codi comarca;Comarca;Codi municipi;Municipi;Codi districte;Naturalesa;Titularitat;Nivell;Sexe;Concert;Resultat de l'avaluació;Alumnes avaluats
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08126;MONTGAT;0812600;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;DONA;;PROMOCIONEN AMB PENDENTS;10
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08126;MONTGAT;0812600;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;DONA;;PROMOCIONEN SENSE PENDENTS;27
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08126;MONTGAT;0812600;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;HOME;;NO PROMOCIONEN;1
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08126;MONTGAT;0812600;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;HOME;;PROMOCIONEN AMB PENDENTS;14
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08126;MONTGAT;0812600;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;HOME;;PROMOCIONEN SENSE PENDENTS;37
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08126;MONTGAT;0812600;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;DONA;;PROMOCIONEN AMB PENDENTS;8
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08126;MONTGAT;0812600;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;DONA;;PROMOCIONEN SENSE PENDENTS;17
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08126;MONTGAT;0812600;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;HOME;;NO PROMOCIONEN;4
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08126;MONTGAT;0812600;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;HOME;;PROMOCIONEN AMB PENDENTS;18
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08126;MONTGAT;0812600;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;HOME;;PROMOCIONEN SENSE PENDENTS;18
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08126;MONTGAT;0812600;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;DONA;;NO PROMOCIONEN;2
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08126;MONTGAT;0812600;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;DONA;;PROMOCIONEN AMB PENDENTS;14
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08126;MONTGAT;0812600;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;DONA;;PROMOCIONEN SENSE PENDENTS;26
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08126;MONTGAT;0812600;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;HOME;;NO PROMOCIONEN;7
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08126;MONTGAT;0812600;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;HOME;;PROMOCIONEN AMB PENDENTS;25
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08126;MONTGAT;0812600;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;HOME;;PROMOCIONEN SENSE PENDENTS;28
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08155;PALAFOLLS;0815500;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;1;DONA;;NO PROMOCIONEN;3
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08155;PALAFOLLS;0815500;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;1;DONA;;PROMOCIONEN AMB PENDENTS;10
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08155;PALAFOLLS;0815500;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;1;DONA;;PROMOCIONEN SENSE PENDENTS;55
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08155;PALAFOLLS;0815500;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;1;HOME;;NO PROMOCIONEN;4
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08155;PALAFOLLS;0815500;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;1;HOME;;PROMOCIONEN AMB PENDENTS;9
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08155;PALAFOLLS;0815500;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;1;HOME;;PROMOCIONEN SENSE PENDENTS;52
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08155;PALAFOLLS;0815500;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;DONA;;NO PROMOCIONEN;2
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08155;PALAFOLLS;0815500;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;DONA;;PROMOCIONEN AMB PENDENTS;9
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08155;PALAFOLLS;0815500;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;DONA;;PROMOCIONEN SENSE PENDENTS;44
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08155;PALAFOLLS;0815500;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;HOME;;NO PROMOCIONEN;6
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08155;PALAFOLLS;0815500;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;HOME;;PROMOCIONEN AMB PENDENTS;16
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08155;PALAFOLLS;0815500;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;HOME;;PROMOCIONEN SENSE PENDENTS;44
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08155;PALAFOLLS;0815500;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;DONA;;NO PROMOCIONEN;5
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08155;PALAFOLLS;0815500;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;DONA;;PROMOCIONEN AMB PENDENTS;13
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08155;PALAFOLLS;0815500;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;DONA;;PROMOCIONEN SENSE PENDENTS;45
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08155;PALAFOLLS;0815500;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;HOME;;NO PROMOCIONEN;9
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08155;PALAFOLLS;0815500;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;HOME;;PROMOCIONEN AMB PENDENTS;20
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08155;PALAFOLLS;0815500;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;HOME;;PROMOCIONEN SENSE PENDENTS;40
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08155;PALAFOLLS;0815500;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;DONA;;NO PROMOCIONEN;2
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08155;PALAFOLLS;0815500;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;DONA;;PROMOCIONEN AMB PENDENTS;8
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08155;PALAFOLLS;0815500;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;DONA;;PROMOCIONEN SENSE PENDENTS;40
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08155;PALAFOLLS;0815500;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;HOME;;NO PROMOCIONEN;10
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08155;PALAFOLLS;0815500;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;HOME;;PROMOCIONEN AMB PENDENTS;16
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08155;PALAFOLLS;0815500;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;HOME;;PROMOCIONEN SENSE PENDENTS;34
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08163;PINEDA DE MAR;0816300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;1;DONA;;NO PROMOCIONEN;6
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08163;PINEDA DE MAR;0816300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;1;DONA;;PROMOCIONEN AMB PENDENTS;43
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08163;PINEDA DE MAR;0816300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;1;DONA;;PROMOCIONEN SENSE PENDENTS;95
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08163;PINEDA DE MAR;0816300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;1;HOME;;NO PROMOCIONEN;3
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08163;PINEDA DE MAR;0816300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;1;HOME;;PROMOCIONEN AMB PENDENTS;44
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08163;PINEDA DE MAR;0816300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;1;HOME;;PROMOCIONEN SENSE PENDENTS;92
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08163;PINEDA DE MAR;0816300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;DONA;;NO PROMOCIONEN;2
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08163;PINEDA DE MAR;0816300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;DONA;;PROMOCIONEN AMB PENDENTS;31
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08163;PINEDA DE MAR;0816300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;DONA;;PROMOCIONEN SENSE PENDENTS;104
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08163;PINEDA DE MAR;0816300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;HOME;;NO PROMOCIONEN;6
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08163;PINEDA DE MAR;0816300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;HOME;;PROMOCIONEN AMB PENDENTS;50
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08163;PINEDA DE MAR;0816300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;HOME;;PROMOCIONEN SENSE PENDENTS;78
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08163;PINEDA DE MAR;0816300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;DONA;;NO PROMOCIONEN;7
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08163;PINEDA DE MAR;0816300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;DONA;;PROMOCIONEN AMB PENDENTS;36
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08163;PINEDA DE MAR;0816300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;DONA;;PROMOCIONEN SENSE PENDENTS;81
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08163;PINEDA DE MAR;0816300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;HOME;;NO PROMOCIONEN;4
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08163;PINEDA DE MAR;0816300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;HOME;;PROMOCIONEN AMB PENDENTS;57
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08163;PINEDA DE MAR;0816300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;HOME;;PROMOCIONEN SENSE PENDENTS;78
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08163;PINEDA DE MAR;0816300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;DONA;;NO PROMOCIONEN;21
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08163;PINEDA DE MAR;0816300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;DONA;;PROMOCIONEN AMB PENDENTS;34
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08163;PINEDA DE MAR;0816300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;DONA;;PROMOCIONEN SENSE PENDENTS;99
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08163;PINEDA DE MAR;0816300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;HOME;;NO PROMOCIONEN;23
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08163;PINEDA DE MAR;0816300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;HOME;;PROMOCIONEN AMB PENDENTS;37
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08163;PINEDA DE MAR;0816300;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;HOME;;PROMOCIONEN SENSE PENDENTS;88
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08172;PREMIÀ DE MAR;0817200;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;1;DONA;SI;PROMOCIONEN SENSE PENDENTS;51
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08172;PREMIÀ DE MAR;0817200;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;1;HOME;SI;PROMOCIONEN AMB PENDENTS;8
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08172;PREMIÀ DE MAR;0817200;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;1;HOME;SI;PROMOCIONEN SENSE PENDENTS;58
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08172;PREMIÀ DE MAR;0817200;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;2;DONA;SI;NO PROMOCIONEN;1
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08172;PREMIÀ DE MAR;0817200;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;2;DONA;SI;PROMOCIONEN AMB PENDENTS;7
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08172;PREMIÀ DE MAR;0817200;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;2;DONA;SI;PROMOCIONEN SENSE PENDENTS;49
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08172;PREMIÀ DE MAR;0817200;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;2;HOME;SI;NO PROMOCIONEN;3
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08172;PREMIÀ DE MAR;0817200;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;2;HOME;SI;PROMOCIONEN AMB PENDENTS;11
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08172;PREMIÀ DE MAR;0817200;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;2;HOME;SI;PROMOCIONEN SENSE PENDENTS;44
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08172;PREMIÀ DE MAR;0817200;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;3;DONA;SI;PROMOCIONEN AMB PENDENTS;5
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08172;PREMIÀ DE MAR;0817200;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;3;DONA;SI;PROMOCIONEN SENSE PENDENTS;49
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08172;PREMIÀ DE MAR;0817200;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;3;HOME;SI;NO PROMOCIONEN;1
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08172;PREMIÀ DE MAR;0817200;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;3;HOME;SI;PROMOCIONEN AMB PENDENTS;7
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08172;PREMIÀ DE MAR;0817200;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;3;HOME;SI;PROMOCIONEN SENSE PENDENTS;45
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08172;PREMIÀ DE MAR;0817200;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;4;DONA;SI;NO PROMOCIONEN;2
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08172;PREMIÀ DE MAR;0817200;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;4;DONA;SI;PROMOCIONEN SENSE PENDENTS;50
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08172;PREMIÀ DE MAR;0817200;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;4;HOME;SI;NO PROMOCIONEN;2
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08172;PREMIÀ DE MAR;0817200;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;4;HOME;SI;PROMOCIONEN SENSE PENDENTS;53
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08172;PREMIÀ DE MAR;0817200;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;4;NINF;SI;PROMOCIONEN AMB PENDENTS;10
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08172;PREMIÀ DE MAR;0817200;PRIVAT;SOCIETATS MERCANTILS;1;DONA;NO;PROMOCIONEN SENSE PENDENTS;8
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08172;PREMIÀ DE MAR;0817200;PRIVAT;SOCIETATS MERCANTILS;1;DONA;SI;PROMOCIONEN SENSE PENDENTS;21
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08172;PREMIÀ DE MAR;0817200;PRIVAT;SOCIETATS MERCANTILS;1;HOME;NO;PROMOCIONEN SENSE PENDENTS;8
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08172;PREMIÀ DE MAR;0817200;PRIVAT;SOCIETATS MERCANTILS;1;HOME;SI;PROMOCIONEN AMB PENDENTS;2
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08172;PREMIÀ DE MAR;0817200;PRIVAT;SOCIETATS MERCANTILS;1;HOME;SI;PROMOCIONEN SENSE PENDENTS;7
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08172;PREMIÀ DE MAR;0817200;PRIVAT;SOCIETATS MERCANTILS;2;DONA;NO;PROMOCIONEN SENSE PENDENTS;5
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08172;PREMIÀ DE MAR;0817200;PRIVAT;SOCIETATS MERCANTILS;2;DONA;SI;PROMOCIONEN SENSE PENDENTS;14
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08172;PREMIÀ DE MAR;0817200;PRIVAT;SOCIETATS MERCANTILS;2;HOME;NO;PROMOCIONEN SENSE PENDENTS;10
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08172;PREMIÀ DE MAR;0817200;PRIVAT;SOCIETATS MERCANTILS;2;HOME;SI;PROMOCIONEN AMB PENDENTS;2
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08172;PREMIÀ DE MAR;0817200;PRIVAT;SOCIETATS MERCANTILS;2;HOME;SI;PROMOCIONEN SENSE PENDENTS;12
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08172;PREMIÀ DE MAR;0817200;PRIVAT;SOCIETATS MERCANTILS;3;DONA;NO;PROMOCIONEN SENSE PENDENTS;14
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08172;PREMIÀ DE MAR;0817200;PRIVAT;SOCIETATS MERCANTILS;3;DONA;SI;PROMOCIONEN SENSE PENDENTS;20
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08172;PREMIÀ DE MAR;0817200;PRIVAT;SOCIETATS MERCANTILS;3;HOME;NO;PROMOCIONEN SENSE PENDENTS;6
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08172;PREMIÀ DE MAR;0817200;PRIVAT;SOCIETATS MERCANTILS;3;HOME;SI;PROMOCIONEN AMB PENDENTS;1
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08172;PREMIÀ DE MAR;0817200;PRIVAT;SOCIETATS MERCANTILS;3;HOME;SI;PROMOCIONEN SENSE PENDENTS;8
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08172;PREMIÀ DE MAR;0817200;PRIVAT;SOCIETATS MERCANTILS;4;DONA;NO;PROMOCIONEN SENSE PENDENTS;11
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0508;MARESME-VALLÈS ORIENTAL;21;MARESME;08172;PREMIÀ DE MAR;0817200;PRIVAT;SOCIETATS MERCANTILS;4;DONA;SI;PROMOCIONEN SENSE PENDENTS;11
